CustomerID,Recency,Frequency,Monetary,AvgOrderValue,PurchaseFrequency,AvgDaysBetweenPurchases,CLV
13726.0,39,2,1079.66,25.70619047619048,0.03225806451612903,1.4878048780487805,1079.66
13727.0,29,2,333.48,16.674,0.4,0.21052631578947367,333.48
13728.0,37,6,1016.14,16.12920634920635,0.021897810218978103,4.354838709677419,1016.14
13730.0,136,2,752.6,17.50232558139535,0.07692307692307693,0.5952380952380952,752.6
13731.0,219,2,610.59,16.068157894736842,0.07142857142857142,0.7297297297297297,610.59
13732.0,28,1,491.86,14.904848484848486,1.0,0.0,491.86
13735.0,25,4,2885.2400000000002,14.72061224489796,0.01904761904761905,1.0666666666666667,2885.2400000000002
13736.0,5,2,731.9,3.831937172774869,0.0078125,1.3421052631578947,731.9
13737.0,200,1,339.6,11.32,1.0,0.0,339.6
13739.0,18,1,216.9,72.3,1.0,0.0,216.9
13740.0,241,1,350.75,15.25,1.0,0.0,350.75
13741.0,72,3,668.4300000000001,19.65970588235294,0.02054794520547945,4.393939393939394,668.4300000000001
13742.0,17,12,3131.02,9.753956386292835,0.039473684210526314,0.93125,3131.02
13743.0,3,7,1341.6,32.72195121951219,0.027237354085603113,6.325,1341.6
13744.0,95,2,1156.36,16.060555555555553,0.010101010101010102,2.7746478873239435,1156.36
13745.0,162,1,300.04,12.001600000000002,1.0,0.0,300.04
13747.0,374,1,79.6,79.6,1.0,0.0,79.6
13748.0,96,5,948.25,33.86607142857143,0.017921146953405017,10.25925925925926,948.25
13750.0,54,5,1647.26,68.63583333333334,0.017605633802816902,12.173913043478262,1647.26
13751.0,288,1,296.25,32.916666666666664,1.0,0.0,296.25
13752.0,124,6,1186.28,15.608947368421052,0.04878048780487805,1.6,1186.28
13753.0,288,1,741.26,21.178857142857144,1.0,0.0,741.26
13754.0,152,2,282.6,23.55,0.012048192771084338,15.0,282.6
13755.0,4,9,2161.35,6.319736842105263,0.15,0.16422287390029325,2161.35
13756.0,2,14,5189.52,36.54591549295775,0.03825136612021858,2.5390070921985815,5189.52
13758.0,12,7,3190.55,27.26965811965812,0.019337016574585635,3.0948275862068964,3190.55
13759.0,33,2,659.4100000000001,26.376400000000004,0.05263157894736842,1.5416666666666667,659.4100000000001
13760.0,54,2,286.79,5.03140350877193,0.009852216748768473,3.607142857142857,286.79
13761.0,50,2,1070.65,15.295000000000002,0.015384615384615385,1.8695652173913044,1070.65
13762.0,219,1,306.72,43.81714285714286,1.0,0.0,306.72
13763.0,63,1,1714.96,114.33066666666667,1.0,0.0,1714.96
13764.0,71,3,1521.76,7.3161538461538465,0.011235955056179775,1.285024154589372,1521.76
13767.0,2,37,17220.36,46.79445652173913,0.09946236559139784,0.9673024523160763,17220.36
13769.0,2,10,2796.51,20.71488888888889,0.0273224043715847,2.701492537313433,2796.51
13771.0,64,4,2634.45,22.138235294117646,0.02185792349726776,1.5423728813559323,2634.45
13772.0,34,3,1132.13,6.396214689265538,0.014563106796116505,1.1647727272727273,1132.13
13774.0,82,1,345.0,15.681818181818182,1.0,0.0,345.0
13777.0,1,33,25977.16,131.86375634517768,0.08847184986595175,1.8418367346938775,25977.16
13778.0,103,1,178.7,19.855555555555554,1.0,0.0,178.7
13780.0,7,2,360.01,6.315964912280702,0.012195121951219513,2.9107142857142856,360.01
13781.0,251,1,127.84,7.5200000000000005,1.0,0.0,127.84
13782.0,13,6,912.0,7.930434782608696,0.0189873417721519,2.736842105263158,912.0
13784.0,10,11,2462.79,79.44483870967741,0.034055727554179564,10.6,2462.79
13786.0,367,1,230.4,32.91428571428572,1.0,0.0,230.4
13787.0,76,2,309.04,9.969032258064518,0.006920415224913495,9.6,309.04
13790.0,4,1,348.79999999999995,7.75111111111111,1.0,0.0,348.79999999999995
13791.0,128,2,1516.0,137.8181818181818,0.04878048780487805,4.0,1516.0
13792.0,66,2,195.55,15.042307692307693,0.009009009009009009,18.416666666666668,195.55
13798.0,1,57,37153.85,106.4580229226361,0.15363881401617252,0.9913793103448276,37153.85
13799.0,117,2,688.86,17.663076923076922,0.011235955056179775,4.657894736842105,688.86
13800.0,310,1,558.32,16.91878787878788,1.0,0.0,558.32
13801.0,67,1,324.8,14.121739130434783,1.0,0.0,324.8
13802.0,139,3,4599.42,76.657,0.017341040462427744,2.9152542372881354,4599.42
13803.0,255,1,277.07,16.298235294117646,1.0,0.0,277.07
13804.0,31,7,2635.79,19.23934306569343,0.026923076923076925,1.8970588235294117,2635.79
13805.0,52,2,924.5999999999999,71.12307692307692,0.025974025974025976,6.333333333333333,924.5999999999999
13806.0,64,1,256.38,25.637999999999998,1.0,0.0,256.38
13807.0,367,1,112.6,16.085714285714285,1.0,0.0,112.6
13808.0,6,5,1747.66,22.995526315789476,0.05434782608695652,1.1866666666666668,1747.66
13809.0,305,1,155.05,12.920833333333334,1.0,0.0,155.05
13810.0,29,3,1499.01,42.828857142857146,0.10714285714285714,0.7941176470588235,1499.01
13811.0,184,3,814.5,62.65384615384615,0.05357142857142857,4.5,814.5
13812.0,42,3,539.0,14.972222222222221,0.046875,1.7714285714285714,539.0
13813.0,40,4,1366.8600000000001,19.809565217391306,0.041666666666666664,1.3823529411764706,1366.8600000000001
13814.0,92,2,1579.12,27.703859649122805,0.044444444444444446,0.7857142857142857,1579.12
13815.0,22,4,4027.36,22.882727272727273,0.013468013468013467,1.6914285714285715,4027.36
13816.0,24,2,571.6700000000001,20.416785714285716,0.04878048780487805,1.4814814814814814,571.6700000000001
13817.0,29,2,382.98,15.957500000000001,0.006191950464396285,14.0,382.98
13819.0,302,3,1140.35,31.676388888888887,0.15789473684210525,0.4857142857142857,1140.35
13821.0,145,2,385.64,6.536271186440678,0.017094017094017096,2.0,385.64
13822.0,6,2,632.0,6.583333333333333,0.05714285714285714,0.35789473684210527,632.0
13823.0,19,2,957.66,23.941499999999998,0.0273972602739726,1.8461538461538463,957.66
13824.0,33,5,1698.94,36.93347826086956,0.017985611510791366,6.133333333333334,1698.94
13826.0,176,1,189.5,18.95,1.0,0.0,189.5
13827.0,58,3,412.05,4.430645161290323,0.03488372093023256,0.9239130434782609,412.05
13828.0,22,1,209.49,13.966000000000001,1.0,0.0,209.49
13831.0,16,6,2202.99,29.77013513513513,0.01694915254237288,4.794520547945205,2202.99
13832.0,19,1,52.2,17.400000000000002,1.0,0.0,52.2
13833.0,159,1,384.8,13.26896551724138,1.0,0.0,384.8
13835.0,25,4,834.57,15.174000000000001,0.020942408376963352,3.4814814814814814,834.57
13837.0,212,2,271.24,14.275789473684211,0.018867924528301886,5.833333333333333,271.24
13838.0,6,4,691.73,3.975459770114943,0.010958904109589041,2.1040462427745665,691.73
13841.0,253,1,85.0,85.0,1.0,0.0,85.0
13842.0,59,9,3385.62,16.43504854368932,0.02912621359223301,1.4780487804878049,3385.62
13844.0,11,1,361.62,18.081,1.0,0.0,361.62
13845.0,65,1,312.98,34.775555555555556,1.0,0.0,312.98
13846.0,25,3,865.0600000000001,15.728363636363637,0.008928571428571428,6.185185185185185,865.0600000000001
13848.0,92,3,1255.0,251.0,0.010948905109489052,68.25,1255.0
13849.0,52,2,1537.95,15.227227722772279,0.016666666666666666,1.19,1537.95
13850.0,129,1,1595.48,17.155698924731183,1.0,0.0,1595.48
13851.0,96,3,2651.46,32.73407407407407,0.015544041450777202,2.3875,2651.46
13853.0,57,1,1090.1399999999999,47.39739130434782,1.0,0.0,1090.1399999999999
13854.0,9,25,8109.5199999999995,73.72290909090908,0.0700280112044818,3.1743119266055047,8109.5199999999995
13856.0,169,3,388.5,27.75,0.08571428571428572,2.6153846153846154,388.5
13858.0,57,1,216.17000000000002,19.651818181818182,1.0,0.0,216.17000000000002
13859.0,326,1,201.16,7.184285714285714,1.0,0.0,201.16
13860.0,1,5,1245.9,16.39342105263158,0.05813953488372093,1.1066666666666667,1245.9
13862.0,18,8,2209.36,15.894676258992806,0.025396825396825397,2.246376811594203,2209.36
13863.0,248,1,305.78,15.288999999999998,1.0,0.0,305.78
13865.0,58,4,501.56,16.718666666666667,0.017241379310344827,7.931034482758621,501.56
13866.0,74,1,145.67,20.81,1.0,0.0,145.67
13867.0,31,3,1015.29,16.644098360655736,0.016042780748663103,3.1,1015.29
13868.0,7,2,3192.54,96.74363636363637,0.0625,0.96875,3192.54
13869.0,123,4,3104.9500000000003,10.11384364820847,0.017094017094017096,0.761437908496732,3104.9500000000003
13870.0,2,8,2770.94,24.095130434782607,0.027972027972027972,2.482456140350877,2770.94
13871.0,23,13,6403.25,19.057291666666668,0.04529616724738676,0.8388059701492537,6403.25
13873.0,120,3,389.6,16.93913043478261,0.015706806282722512,8.590909090909092,389.6
13874.0,358,1,540.45,30.025000000000002,1.0,0.0,540.45
13875.0,54,5,1786.79,17.180673076923078,0.020161290322580645,2.3883495145631066,1786.79
13876.0,64,1,122.7,17.52857142857143,1.0,0.0,122.7
13877.0,86,1,117.24,39.08,1.0,0.0,117.24
13878.0,55,1,1281.53,35.598055555555554,1.0,0.0,1281.53
13880.0,21,13,3219.77,19.513757575757577,0.03757225433526012,2.0853658536585367,3219.77
13881.0,4,20,17159.52,96.40179775280899,0.06472491909385113,1.694915254237288,17159.52
13882.0,3,5,1191.13,18.325076923076924,0.08064516129032258,0.921875,1191.13
13883.0,11,5,2674.48,18.834366197183098,0.0205761316872428,1.7092198581560283,2674.48
13884.0,7,5,787.6,13.349152542372881,0.018050541516245487,4.741379310344827,787.6
13885.0,189,2,506.8,18.1,0.16666666666666666,0.4074074074074074,506.8
13886.0,71,1,243.56,15.2225,1.0,0.0,243.56
13887.0,204,1,349.55,18.397368421052633,1.0,0.0,349.55
13888.0,120,2,605.63,15.14075,0.020202020202020204,2.5128205128205128,605.63
13889.0,93,1,416.90000000000003,27.793333333333337,1.0,0.0,416.90000000000003
13890.0,1,10,1883.81,17.125545454545453,0.027932960893854747,3.2477064220183487,1883.81
13892.0,27,4,632.97,23.443333333333335,0.01818181818181818,8.423076923076923,632.97
13893.0,298,1,821.1,39.1,1.0,0.0,821.1
13894.0,24,3,564.62,20.911851851851853,0.010452961672473868,11.0,564.62
13895.0,28,4,2593.07,21.975169491525424,0.029197080291970802,1.1538461538461537,2593.07
13897.0,50,1,311.16,18.303529411764707,1.0,0.0,311.16
13898.0,326,1,155.93,12.994166666666667,1.0,0.0,155.93
13899.0,16,2,388.52,20.448421052631577,0.007722007722007722,14.333333333333334,388.52
13900.0,183,3,740.95,17.23139534883721,0.0375,1.880952380952381,740.95
13901.0,72,5,2867.2000000000003,19.24295302013423,0.020242914979757085,1.6554054054054055,2867.2000000000003
13904.0,37,2,332.64,12.793846153846154,0.007751937984496124,10.28,332.64
13908.0,80,4,2369.55,19.42254098360656,0.02030456852791878,1.6198347107438016,2369.55
13911.0,57,9,2580.91,17.43858108108108,0.03571428571428571,1.6802721088435375,2580.91
13914.0,12,2,626.45,18.983333333333334,0.08,0.75,626.45
13917.0,50,2,272.04,15.113333333333335,0.014084507042253521,8.294117647058824,272.04
13918.0,50,2,1212.8400000000001,40.428000000000004,0.00980392156862745,7.0,1212.8400000000001
13919.0,59,2,384.81,13.743214285714286,0.031746031746031744,2.2962962962962963,384.81
13922.0,352,1,172.25,24.607142857142858,1.0,0.0,172.25
13923.0,54,1,351.13,17.5565,1.0,0.0,351.13
13924.0,2,6,1838.8500000000001,15.716666666666669,0.08450704225352113,0.5775862068965517,1838.8500000000001
13925.0,93,4,678.25,16.54268292682927,0.09302325581395349,1.05,678.25
13926.0,23,1,223.85000000000002,20.35,1.0,0.0,223.85000000000002
13927.0,75,1,348.99,16.61857142857143,1.0,0.0,348.99
13928.0,11,4,464.57,17.206296296296298,0.032520325203252036,4.653846153846154,464.57
13929.0,169,2,842.65,93.62777777777778,0.012658227848101266,19.625,842.65
13930.0,58,2,337.34,19.843529411764706,0.02531645569620253,4.875,337.34
13931.0,96,2,1237.53,21.336724137931036,0.010752688172043012,3.245614035087719,1237.53
13932.0,295,1,307.4,19.2125,1.0,0.0,307.4
13933.0,109,2,608.79,26.469130434782606,0.05,1.7727272727272727,608.79
13934.0,264,1,922.1,29.74516129032258,1.0,0.0,922.1
13936.0,180,1,376.58,14.483846153846153,1.0,0.0,376.58
13937.0,169,1,158.85,17.65,1.0,0.0,158.85
13938.0,35,1,71.66,10.237142857142857,1.0,0.0,71.66
13939.0,23,3,568.55,12.634444444444444,0.010380622837370242,6.545454545454546,568.55
13940.0,17,4,839.14,17.12530612244898,0.031496062992125984,2.6041666666666665,839.14
13941.0,22,5,5112.96,113.62133333333334,0.014245014245014245,7.931818181818182,5112.96
13946.0,79,3,561.57,51.051818181818184,0.015873015873015872,18.8,561.57
13947.0,65,1,90.60000000000001,18.12,1.0,0.0,90.60000000000001
13948.0,361,1,102.0,34.0,1.0,0.0,102.0
13949.0,3,6,2427.32,15.170750000000002,0.06521739130434782,0.559748427672956,2427.32
13950.0,11,4,745.0600000000001,21.287428571428574,0.01694915254237288,6.882352941176471,745.0600000000001
13951.0,176,3,674.45,17.293589743589745,0.025210084033613446,3.0789473684210527,674.45
13952.0,218,2,3251.071,23.730445255474454,0.09523809523809523,0.14705882352941177,3251.071
13953.0,7,7,3515.68,175.784,0.02023121387283237,18.05263157894737,3515.68
13954.0,2,2,439.92,17.5968,0.02857142857142857,2.875,439.92
13955.0,154,2,322.96,9.786666666666665,0.013157894736842105,4.71875,322.96
13956.0,5,5,1026.42,6.752763157894737,0.018726591760299626,1.7483443708609272,1026.42
13959.0,79,3,598.2,6.502173913043479,0.01056338028169014,3.098901098901099,598.2
13960.0,21,2,230.22,19.185,0.0392156862745098,4.545454545454546,230.22
13962.0,22,2,169.54999999999998,15.413636363636362,0.008928571428571428,22.3,169.54999999999998
13963.0,308,4,664.54,18.986857142857144,0.06666666666666667,1.7058823529411764,664.54
13967.0,146,1,80.7,40.35,1.0,0.0,80.7
13969.0,7,18,9053.94,14.463162939297126,0.05027932960893855,0.5584,9053.94
13971.0,19,8,2758.26,18.511812080536913,0.0299625468164794,1.7837837837837838,2758.26
13972.0,71,2,190.25,12.683333333333334,0.015151515151515152,9.357142857142858,190.25
13973.0,287,1,264.7,24.063636363636363,1.0,0.0,264.7
13974.0,49,1,413.59000000000003,14.77107142857143,1.0,0.0,413.59000000000003
13975.0,31,6,2526.28,7.474201183431953,0.024390243902439025,0.7181008902077152,2526.28
13976.0,207,1,357.98,35.798,1.0,0.0,357.98
13978.0,15,2,196.79,13.119333333333334,0.06451612903225806,2.142857142857143,196.79
13979.0,73,1,869.87,16.108703703703704,1.0,0.0,869.87
13980.0,60,1,200.14,18.19454545454545,1.0,0.0,200.14
13982.0,39,4,1871.81,16.863153153153153,0.012232415902140673,2.9545454545454546,1871.81
13983.0,30,12,2603.43,24.3311214953271,0.03550295857988166,3.1226415094339623,2603.43
13984.0,27,5,920.51,57.531875,0.014705882352941176,22.466666666666665,920.51
13985.0,4,15,7060.13,20.229598853868197,0.05747126436781609,0.7270114942528736,7060.13
13986.0,17,1,320.46,24.650769230769228,1.0,0.0,320.46
13988.0,20,6,4147.96,17.726324786324785,0.02553191489361702,0.9914163090128756,4147.96
13989.0,66,2,1266.08,30.88,0.011494252873563218,4.325,1266.08
13990.0,213,1,311.3,19.45625,1.0,0.0,311.3
13991.0,12,6,855.97,10.190119047619048,0.045454545454545456,1.5542168674698795,855.97
13992.0,30,1,76.8,15.36,1.0,0.0,76.8
13993.0,43,9,3466.36,28.647603305785125,0.03125,2.3666666666666667,3466.36
13994.0,4,6,2313.14,14.923483870967742,0.041379310344827586,0.9155844155844156,2313.14
13995.0,15,5,1393.69,16.205697674418605,0.021645021645021644,2.7058823529411766,1393.69
13999.0,10,12,3901.81,18.758701923076924,0.03409090909090909,1.6763285024154588,3901.81
14000.0,211,1,635.66,42.37733333333333,1.0,0.0,635.66
14001.0,46,3,2043.0800000000002,52.38666666666667,0.009146341463414634,8.605263157894736,2043.0800000000002
14002.0,134,2,529.73,11.270851063829788,0.08695652173913043,0.4782608695652174,529.73
14004.0,43,7,4582.64,26.799064327485382,0.028455284552845527,1.4294117647058824,4582.64
14005.0,10,5,2874.72,34.22285714285714,0.024154589371980676,2.4698795180722892,2874.72
14006.0,116,3,962.19,32.073,0.015228426395939087,6.758620689655173,962.19
14009.0,198,2,695.61,16.562142857142856,0.25,0.17073170731707318,695.61
14012.0,278,1,328.8,29.89090909090909,1.0,0.0,328.8
14013.0,110,3,473.02,13.91235294117647,0.018072289156626505,5.0,473.02
14014.0,77,1,505.18,12.953333333333333,1.0,0.0,505.18
14015.0,53,1,917.34,45.867000000000004,1.0,0.0,917.34
14016.0,162,4,4341.21,26.964037267080744,0.02040816326530612,1.2125,4341.21
14019.0,47,3,1421.6100000000001,21.539545454545458,0.03260869565217391,1.3846153846153846,1421.6100000000001
14020.0,17,2,642.8,16.48205128205128,0.027777777777777776,1.868421052631579,642.8
14021.0,155,3,631.9,28.722727272727273,0.029411764705882353,4.761904761904762,631.9
14022.0,225,1,440.0,15.714285714285714,1.0,0.0,440.0
14023.0,7,2,584.07,18.840967741935486,0.00823045267489712,8.066666666666666,584.07
14024.0,122,2,327.7,20.48125,0.6666666666666666,0.13333333333333333,327.7
14027.0,61,1,104.82,17.47,1.0,0.0,104.82
14029.0,63,2,467.66,31.177333333333333,0.024691358024691357,5.714285714285714,467.66
14030.0,18,8,2360.09,9.712304526748971,0.022922636103151862,1.4256198347107438,2360.09
14031.0,7,19,17286.86,69.14744,0.05191256830601093,1.4377510040160641,17286.86
14032.0,2,11,2975.59,20.80832167832168,0.030136986301369864,2.528169014084507,2975.59
14034.0,22,3,651.8199999999999,7.323820224719101,0.022058823529411766,1.5340909090909092,651.8199999999999
14035.0,29,5,1428.02,21.636666666666667,0.01858736059479554,4.107692307692307,1428.02
14036.0,285,1,626.65,16.49078947368421,1.0,0.0,626.65
14037.0,176,2,147.20000000000002,5.257142857142858,0.010582010582010581,6.962962962962963,147.20000000000002
14038.0,78,3,1560.38,16.960652173913044,0.023255813953488372,1.4065934065934067,1560.38
14039.0,33,1,152.2,25.366666666666664,1.0,0.0,152.2
14040.0,41,12,3614.92,15.38263829787234,0.041237113402061855,1.2179487179487178,3614.92
14041.0,266,1,141.41,6.733809523809524,1.0,0.0,141.41
14044.0,27,4,652.82,3.1235406698564594,0.014084507042253521,1.3557692307692308,652.82
14045.0,109,4,1659.75,276.625,0.01509433962264151,52.6,1659.75
14046.0,284,1,154.99,11.070714285714287,1.0,0.0,154.99
14047.0,9,5,1308.6100000000001,40.894062500000004,0.0136986301369863,11.67741935483871,1308.6100000000001
14048.0,305,1,409.93,4.822705882352941,1.0,0.0,409.93
14049.0,17,4,5681.72,11.642868852459017,0.013245033112582781,0.6160164271047228,5681.72
14050.0,32,2,746.36,13.821481481481483,0.02666666666666667,1.3962264150943395,746.36
14051.0,1,23,15610.390000000001,74.33519047619048,0.06284153005464481,1.6985645933014355,15610.390000000001
14052.0,20,1,225.35999999999999,4.024285714285714,1.0,0.0,225.35999999999999
14053.0,124,2,260.25,65.0625,0.05555555555555555,11.666666666666666,260.25
14054.0,65,1,92.46000000000001,15.410000000000002,1.0,0.0,92.46000000000001
14055.0,106,1,725.6400000000001,72.56400000000001,1.0,0.0,725.6400000000001
14056.0,1,23,8214.65,7.427350813743218,0.0812720848056537,0.24524886877828053,8214.65
14057.0,24,17,6217.96,21.894225352112677,0.050445103857566766,1.1590106007067138,6217.96
14059.0,267,1,183.6,22.95,1.0,0.0,183.6
14060.0,5,19,6140.42,30.39811881188119,0.051490514905149054,1.7860696517412935,6140.42
14062.0,10,12,10464.85,94.27792792792793,0.03380281690140845,3.1818181818181817,10464.85
14064.0,29,5,1353.74,16.92175,0.02032520325203252,3.0759493670886076,1353.74
14066.0,267,1,152.55,21.792857142857144,1.0,0.0,152.55
14067.0,64,2,374.7,7.2057692307692305,0.06060606060606061,0.6274509803921569,374.7
14068.0,320,1,265.85,11.077083333333334,1.0,0.0,265.85
14071.0,4,8,1438.82,4.440802469135802,0.030534351145038167,0.8018575851393189,1438.82
14073.0,32,1,151.04,11.618461538461538,1.0,0.0,151.04
14075.0,5,3,942.26,21.913023255813954,0.011673151750972763,6.071428571428571,942.26
14076.0,129,1,122.47,2.662391304347826,1.0,0.0,122.47
14077.0,41,5,499.42,11.890952380952381,0.021367521367521368,5.634146341463414,499.42
14078.0,102,6,1049.37,16.144153846153845,0.022058823529411766,4.203125,1049.37
14079.0,125,1,375.1,31.258333333333336,1.0,0.0,375.1
14080.0,33,1,45.599999999999994,11.399999999999999,1.0,0.0,45.599999999999994
14081.0,302,2,934.52,6.10797385620915,0.029411764705882353,0.4407894736842105,934.52
14082.0,365,1,182.25,6.2844827586206895,1.0,0.0,182.25
14083.0,4,9,1018.43,5.626685082872928,0.024456521739130436,2.022222222222222,1018.43
14085.0,2,18,4448.54,9.885644444444445,0.04904632152588556,0.7973273942093542,4448.54
14087.0,3,1,194.42,2.8176811594202897,1.0,0.0,194.42
14088.0,10,13,50491.81,85.7246349745331,0.04153354632587859,0.5204081632653061,50491.81
14089.0,57,1,161.0,11.5,1.0,0.0,161.0
14090.0,325,1,76.32000000000001,76.32000000000001,1.0,0.0,76.32000000000001
14092.0,8,14,4076.9100000000003,19.050981308411217,0.039886039886039885,1.619718309859155,4076.9100000000003
14093.0,12,1,442.85,4.217619047619048,1.0,0.0,442.85
14096.0,4,17,65164.79,12.749909998043435,0.17346938775510204,0.01761252446183953,65164.79
14098.0,37,1,147.35,7.016666666666667,1.0,0.0,147.35
14099.0,16,11,3104.17,12.41668,0.032448377581120944,1.3413654618473896,3104.17
14100.0,138,1,194.9,7.496153846153846,1.0,0.0,194.9
14101.0,74,6,5976.79,170.76542857142857,0.023715415019762844,7.352941176470588,5976.79
14102.0,5,5,1360.28,17.21873417721519,0.125,0.47435897435897434,1360.28
14104.0,155,2,216.21,10.295714285714286,0.16666666666666666,0.55,216.21
14105.0,239,1,1266.23,17.111216216216217,1.0,0.0,1266.23
14107.0,52,7,2703.23,21.977479674796747,0.022364217252396165,2.540983606557377,2703.23
14108.0,31,2,597.91,17.585588235294118,0.028169014084507043,2.121212121212121,597.91
14109.0,73,1,144.2,16.022222222222222,1.0,0.0,144.2
14110.0,4,12,5683.15,36.66548387096774,0.045454545454545456,1.6818181818181819,5683.15
14111.0,14,4,692.85,69.285,0.017543859649122806,25.11111111111111,692.85
14112.0,23,7,2915.15,18.2196875,0.027559055118110236,1.578616352201258,2915.15
14113.0,4,4,1840.42,54.13,0.011363636363636364,10.606060606060606,1840.42
14114.0,274,2,386.53,25.768666666666665,0.03508771929824561,4.0,386.53
14116.0,20,5,1382.74,19.204722222222223,0.049019607843137254,1.408450704225352,1382.74
14117.0,144,1,90.0,30.0,1.0,0.0,90.0
14121.0,4,4,2780.15,17.485220125786164,0.07017543859649122,0.34177215189873417,2780.15
14124.0,84,1,419.58,83.916,1.0,0.0,419.58
14125.0,11,3,2740.43,16.409760479041914,0.04411764705882353,0.4036144578313253,2740.43
14126.0,8,3,706.1300000000001,47.07533333333334,1.0,0.14285714285714285,706.1300000000001
14127.0,123,3,709.71,16.129772727272726,0.015957446808510637,4.325581395348837,709.71
14128.0,61,2,637.5,13.858695652173912,0.01020408163265306,4.333333333333333,637.5
14129.0,2,5,1123.8600000000001,21.61269230769231,0.019230769230769232,5.0588235294117645,1123.8600000000001
14130.0,319,1,483.86,7.221791044776119,1.0,0.0,483.86
14132.0,2,11,3586.03,17.93015,0.06043956043956044,0.8894472361809045,3586.03
14133.0,130,3,605.64,21.63,0.016042780748663103,6.888888888888889,605.64
14135.0,2,15,4690.31,35.00231343283583,0.04032258064516129,2.7518796992481205,4690.31
14138.0,2,2,982.38,20.901702127659576,0.031746031746031744,1.3478260869565217,982.38
14139.0,46,1,415.82,15.993076923076924,1.0,0.0,415.82
14140.0,4,2,935.05,14.167424242424241,0.07142857142857142,0.4153846153846154,935.05
14141.0,3,4,915.13,22.87825,0.038834951456310676,2.58974358974359,915.13
14142.0,373,1,311.81,14.173181818181819,1.0,0.0,311.81
14143.0,134,1,115.8,16.54285714285714,1.0,0.0,115.8
14145.0,47,4,3742.2,340.2,0.023391812865497075,16.9,3742.2
14146.0,9,5,4191.0,19.957142857142856,0.014326647564469915,1.6602870813397128,4191.0
14147.0,78,2,483.4,96.67999999999999,0.009615384615384616,51.75,483.4
14148.0,234,1,157.2,52.4,1.0,0.0,157.2
14149.0,221,1,446.62,15.950714285714286,1.0,0.0,446.62
14150.0,36,2,658.64,25.33230769230769,0.006153846153846154,12.96,658.64
14152.0,75,2,621.29,12.67938775510204,0.012578616352201259,3.2916666666666665,621.29
14154.0,239,2,1345.62,25.87730769230769,2.0,0.0,1345.62
14155.0,266,1,118.75,19.791666666666668,1.0,0.0,118.75
14156.0,10,55,117379.63,83.84259285714286,0.15193370165745856,0.2437455325232309,117379.63
14157.0,20,2,432.88,9.018333333333333,0.007518796992481203,5.638297872340425,432.88
14158.0,40,1,507.65999999999997,12.381951219512194,1.0,0.0,507.65999999999997
14159.0,20,11,4693.01,3.8978488372093025,0.03197674418604651,0.2817955112219451,4693.01
14161.0,216,3,1110.52,10.282592592592593,0.01948051948051948,1.4205607476635513,1110.52
14162.0,174,2,289.36,11.5744,0.01680672268907563,4.916666666666667,289.36
14163.0,87,4,2445.91,47.036730769230765,0.02631578947368421,2.9411764705882355,2445.91
14164.0,71,2,1631.77,56.26793103448276,0.18181818181818182,0.35714285714285715,1631.77
14165.0,276,1,122.53999999999999,4.901599999999999,1.0,0.0,122.53999999999999
14167.0,39,4,574.84,11.054615384615385,0.0136986301369863,5.686274509803922,574.84
14171.0,98,1,363.79,6.272241379310345,1.0,0.0,363.79
14173.0,11,4,450.84,15.546206896551723,0.019138755980861243,7.392857142857143,450.84
14174.0,33,1,134.46,5.171538461538462,1.0,0.0,134.46
14175.0,60,3,3222.3,21.626174496644296,0.011111111111111112,1.8175675675675675,3222.3
14176.0,297,4,576.9000000000001,18.609677419354842,0.056338028169014086,2.3,576.9000000000001
14177.0,86,4,559.41,13.319285714285714,0.0425531914893617,2.268292682926829,559.41
14178.0,9,7,1620.93,4.9569724770642205,0.040229885057471264,0.5245398773006135,1620.93
14179.0,41,2,719.78,4.36230303030303,0.16666666666666666,0.06707317073170732,719.78
14180.0,11,25,4748.52,19.785500000000003,0.06906077348066299,1.4686192468619246,4748.52
14184.0,67,1,452.89,18.870416666666667,1.0,0.0,452.89
14185.0,331,1,197.65,65.88333333333334,1.0,0.0,197.65
14188.0,31,6,2054.36,31.605538461538462,0.02142857142857143,4.328125,2054.36
14189.0,2,15,4654.08,17.56256603773585,0.04087193460490463,1.356060606060606,4654.08
14191.0,2,13,4684.76,18.08787644787645,0.0593607305936073,0.8294573643410853,4684.76
14193.0,68,2,853.39,20.318809523809524,0.009900990099009901,4.902439024390244,853.39
14194.0,5,21,11349.52,19.601934369602763,0.06907894736842106,0.5155709342560554,11349.52
14195.0,202,2,1012.0,144.57142857142858,0.0392156862745098,8.333333333333334,1012.0
14196.0,107,1,335.52,55.919999999999995,1.0,0.0,335.52
14198.0,18,4,701.4,17.984615384615385,0.018018018018018018,5.7894736842105265,701.4
14199.0,218,1,185.39999999999998,92.69999999999999,1.0,0.0,185.39999999999998
14201.0,60,7,747.44,20.20108108108108,0.023333333333333334,8.25,747.44
14204.0,2,1,161.03,3.659772727272727,1.0,0.0,161.03
14205.0,17,2,466.7,19.445833333333333,0.008064516129032258,10.73913043478261,466.7
14206.0,239,1,328.15999999999997,16.407999999999998,1.0,0.0,328.15999999999997
14208.0,95,1,151.74,15.174000000000001,1.0,0.0,151.74
14209.0,11,6,2073.43,23.83252873563218,0.018633540372670808,3.7093023255813953,2073.43
14210.0,106,6,1905.8400000000001,18.684705882352944,0.022556390977443608,2.603960396039604,1905.8400000000001
